
postalCode,type,subType,price,SaleType,nbrBedrooms,livingArea,Kitchen,Furnished,OpenFire,Terrace,Garden,plotSurface,nbrFacades,SwimPool,State,yearConstruct,FloodZone
8300,HOUSE,HOUSE,4850,New Classified,3,179.0,HYPER_EQUIPPED,False,False,0,682,842.0,4.0,False,GOOD,1987.0,False
1950,HOUSE,HOUSE,1600,New Classified,2,110.0,HYPER_EQUIPPED,False,False,12,135,278.0,2.0,False,GOOD,1970.0,False
1160,HOUSE,HOUSE,1700,New Classified,3,156.0,HYPER_EQUIPPED,False,False,10,100,195.0,2.0,False,GOOD,,False
1170,HOUSE,HOUSE,2750,New Classified,4,150.0,INSTALLED,False,False,12,0,0.0,2.0,False,AS_NEW,,False
1180,HOUSE,VILLA,4200,New Classified,5,300.0,HYPER_EQUIPPED,False,False,45,750,1000.0,4.0,False,AS_NEW,1969.0,False
1380,HOUSE,VILLA,2700,New Classified,4,220.0,HYPER_EQUIPPED,False,False,60,1800,2283.0,4.0,False,AS_NEW,1970.0,
1030,HOUSE,HOUSE,2500,New Classified,4,270.0,INSTALLED,False,False,20,45,0.0,2.0,False,JUST_RENOVATED,1900.0,
1150,HOUSE,HOUSE,3000,New Classified,3,191.0,HYPER_EQUIPPED,False,False,40,200,191.0,3.0,False,AS_NEW,1950.0,False
1330,HOUSE,VILLA,1600,New Classified,3,160.0,HYPER_EQUIPPED,False,False,40,300,1000.0,4.0,False,GOOD,,False
9220,HOUSE,TOWN_HOUSE,875,New Classified,2,122.0,INSTALLED,False,False,14,0,61.0,2.0,False,JUST_RENOVATED,1961.0,False
7531,HOUSE,VILLA,1195,New Classified,3,165.0,HYPER_EQUIPPED,False,False,35,0,1125.0,4.0,False,AS_NEW,2015.0,
1180,HOUSE,HOUSE,2500,New Classified,2,185.0,HYPER_EQUIPPED,False,False,25,190,240.0,3.0,False,AS_NEW,2000.0,False
7870,HOUSE,VILLA,1400,New Classified,3,120.0,INSTALLED,False,False,0,0,1632.0,4.0,False,GOOD,,
1180,HOUSE,VILLA,3700,New Classified,4,290.0,HYPER_EQUIPPED,False,False,0,4000,500.0,3.0,False,GOOD,1957.0,False
7822,HOUSE,HOUSE,1100,New Classified,3,150.0,INSTALLED,False,False,50,500,659.0,3.0,False,GOOD,,
8400,APARTMENT,APARTMENT,820,New Classified,2,82.0,INSTALLED,False,False,12,0,,,False,,,False
1030,APARTMENT,APARTMENT,1650,New Classified,2,93.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,GOOD,2014.0,
1210,APARTMENT,APARTMENT,1350,New Classified,1,56.0,,False,False,0,0,,2.0,False,,2019.0,
8000,APARTMENT,PENTHOUSE,1080,New Classified,2,120.0,HYPER_EQUIPPED,False,False,90,0,,3.0,False,GOOD,2016.0,False
7020,APARTMENT,DUPLEX,900,New Classified,4,134.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1180,APARTMENT,FLAT_STUDIO,875,New Classified,0,50.0,HYPER_EQUIPPED,False,False,2,0,,2.0,False,JUST_RENOVATED,1970.0,False
6000,APARTMENT,APARTMENT,690,New Classified,2,75.0,,False,False,0,0,,2.0,False,GOOD,,
7500,HOUSE,HOUSE,700,,2,83.0,SEMI_EQUIPPED,False,False,0,0,0.0,2.0,False,AS_NEW,,False
1180,APARTMENT,APARTMENT,1300,New Classified,2,95.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,AS_NEW,2016.0,False
1160,APARTMENT,APARTMENT,1015,New Classified,1,100.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1050,APARTMENT,APARTMENT,2250,New Classified,3,142.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,1990.0,False
1060,APARTMENT,APARTMENT,1150,New Classified,2,90.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,,False
9000,APARTMENT,APARTMENT,1150,New Price,3,140.0,INSTALLED,False,False,40,0,,2.0,False,AS_NEW,,
1050,APARTMENT,APARTMENT,1750,New Classified,2,105.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,JUST_RENOVATED,1930.0,False
2900,APARTMENT,GROUND_FLOOR,1120,New Classified,2,98.0,INSTALLED,False,False,52,104,,2.0,False,GOOD,2021.0,
9400,APARTMENT,APARTMENT,850,New Classified,2,105.0,HYPER_EQUIPPED,False,False,8,0,,,False,AS_NEW,2016.0,False
1050,APARTMENT,APARTMENT,1350,New Classified,1,75.0,HYPER_EQUIPPED,False,False,14,0,,2.0,False,AS_NEW,1930.0,
1050,HOUSE,HOUSE,2600,New Classified,4,173.0,INSTALLED,False,False,1,0,0.0,2.0,False,AS_NEW,,
1600,APARTMENT,APARTMENT,1390,New Classified,2,93.0,HYPER_EQUIPPED,False,False,14,54,,4.0,False,,2024.0,
2660,APARTMENT,APARTMENT,770,New Classified,1,79.0,SEMI_EQUIPPED,False,False,0,0,,2.0,False,GOOD,,False
1180,APARTMENT,APARTMENT,1100,New Classified,2,62.0,,False,False,0,0,,,False,GOOD,,
1500,APARTMENT,APARTMENT,1275,New Classified,2,89.0,,False,False,9,0,,,False,GOOD,2024.0,
1090,APARTMENT,APARTMENT,950,New Classified,2,70.0,NOT_INSTALLED,False,False,0,0,,,False,,,
1180,APARTMENT,PENTHOUSE,4200,New Classified,4,259.0,HYPER_EQUIPPED,False,False,40,0,,4.0,False,AS_NEW,2018.0,False
9820,APARTMENT,APARTMENT,860,New Classified,2,110.0,,False,False,15,0,,,False,,,False
3980,APARTMENT,APARTMENT,850,New Classified,2,109.0,,False,False,0,0,,2.0,False,,2001.0,False
9940,HOUSE,HOUSE,920,New Classified,4,149.0,,False,False,0,0,0.0,3.0,False,GOOD,1950.0,False
6820,APARTMENT,APARTMENT,570,New Classified,2,,,False,False,0,0,,,False,,,
1200,APARTMENT,APARTMENT,1500,New Classified,2,110.0,INSTALLED,False,True,11,0,,4.0,False,GOOD,,
6800,APARTMENT,APARTMENT,850,New Classified,3,110.0,HYPER_EQUIPPED,False,False,8,0,,,False,GOOD,2021.0,
9000,HOUSE,HOUSE,1550,New Classified,2,99.0,INSTALLED,False,False,0,47,150.0,3.0,False,AS_NEW,2020.0,False
1340,HOUSE,HOUSE,1850,New Classified,4,220.0,HYPER_EQUIPPED,False,False,0,1200,1.0,4.0,False,AS_NEW,2021.0,False
1180,HOUSE,HOUSE,1950,New Classified,3,140.0,HYPER_EQUIPPED,False,False,25,165,248.0,2.0,False,AS_NEW,1930.0,False
1300,HOUSE,HOUSE,1600,New Classified,4,141.0,USA_HYPER_EQUIPPED,False,False,30,0,863.0,4.0,False,GOOD,1989.0,
1150,HOUSE,VILLA,4000,New Classified,5,245.0,HYPER_EQUIPPED,False,False,35,335,615.0,4.0,False,GOOD,1964.0,False
1040,HOUSE,MANSION,3900,New Classified,6,360.0,HYPER_EQUIPPED,False,False,50,100,150.0,3.0,False,AS_NEW,1920.0,False
1332,HOUSE,HOUSE,900,New Classified,1,62.0,SEMI_EQUIPPED,False,False,30,0,100.0,3.0,False,AS_NEW,,
1160,HOUSE,HOUSE,2300,New Classified,4,170.0,INSTALLED,False,False,20,40,140.0,2.0,False,AS_NEW,1998.0,False
1180,HOUSE,HOUSE,2350,New Classified,3,155.0,HYPER_EQUIPPED,False,False,12,80,160.0,3.0,False,JUST_RENOVATED,1960.0,False
1150,HOUSE,HOUSE,2500,New Classified,4,170.0,HYPER_EQUIPPED,False,False,0,143,143.0,3.0,False,AS_NEW,1955.0,False
1410,HOUSE,HOUSE,3200,New Classified,5,274.0,HYPER_EQUIPPED,False,False,15,893,893.0,4.0,False,GOOD,1989.0,False
1050,HOUSE,HOUSE,2600,New Classified,4,173.0,HYPER_EQUIPPED,False,False,1,0,45.0,3.0,False,JUST_RENOVATED,,False
1180,HOUSE,HOUSE,2500,New Classified,3,220.0,HYPER_EQUIPPED,False,False,20,190,345.0,3.0,False,GOOD,1927.0,False
1410,HOUSE,VILLA,3200,New Classified,5,274.0,HYPER_EQUIPPED,False,True,15,1,893.0,4.0,False,GOOD,1991.0,False
1180,HOUSE,HOUSE,2500,New Classified,3,167.0,HYPER_EQUIPPED,False,False,15,30,129.0,3.0,False,AS_NEW,,False
8300,HOUSE,HOUSE,4850,New Classified,3,179.0,HYPER_EQUIPPED,False,False,0,682,842.0,4.0,False,GOOD,1987.0,False
1950,HOUSE,HOUSE,1600,New Classified,2,110.0,HYPER_EQUIPPED,False,False,12,135,278.0,2.0,False,GOOD,1970.0,False
1160,HOUSE,HOUSE,1700,New Classified,3,156.0,HYPER_EQUIPPED,False,False,10,100,195.0,2.0,False,GOOD,,False
1170,HOUSE,HOUSE,2750,New Classified,4,150.0,INSTALLED,False,False,12,0,0.0,2.0,False,AS_NEW,,False
1180,HOUSE,VILLA,4200,New Classified,5,300.0,HYPER_EQUIPPED,False,False,45,750,1000.0,4.0,False,AS_NEW,1969.0,False
1380,HOUSE,VILLA,2700,New Classified,4,220.0,HYPER_EQUIPPED,False,False,60,1800,2283.0,4.0,False,AS_NEW,1970.0,
1030,HOUSE,HOUSE,2500,New Classified,4,270.0,INSTALLED,False,False,20,45,0.0,2.0,False,JUST_RENOVATED,1900.0,
1150,HOUSE,HOUSE,3000,New Classified,3,191.0,HYPER_EQUIPPED,False,False,40,200,191.0,3.0,False,AS_NEW,1950.0,False
1330,HOUSE,VILLA,1600,New Classified,3,160.0,HYPER_EQUIPPED,False,False,40,300,1000.0,4.0,False,GOOD,,False
9220,HOUSE,TOWN_HOUSE,875,New Classified,2,122.0,INSTALLED,False,False,14,0,61.0,2.0,False,JUST_RENOVATED,1961.0,False
7531,HOUSE,VILLA,1195,New Classified,3,165.0,HYPER_EQUIPPED,False,False,35,0,1125.0,4.0,False,AS_NEW,2015.0,
1180,HOUSE,HOUSE,2500,New Classified,2,185.0,HYPER_EQUIPPED,False,False,25,190,240.0,3.0,False,AS_NEW,2000.0,False
7870,HOUSE,VILLA,1400,New Classified,3,120.0,INSTALLED,False,False,0,0,1632.0,4.0,False,GOOD,,
1180,HOUSE,VILLA,3700,New Classified,4,290.0,HYPER_EQUIPPED,False,False,0,4000,500.0,3.0,False,GOOD,1957.0,False
7822,HOUSE,HOUSE,1100,New Classified,3,150.0,INSTALLED,False,False,50,500,659.0,3.0,False,GOOD,,
8400,APARTMENT,APARTMENT,820,New Classified,2,82.0,INSTALLED,False,False,12,0,,,False,,,False
1030,APARTMENT,APARTMENT,1650,New Classified,2,93.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,GOOD,2014.0,
1210,APARTMENT,APARTMENT,1350,New Classified,1,56.0,,False,False,0,0,,2.0,False,,2019.0,
8000,APARTMENT,PENTHOUSE,1080,New Classified,2,120.0,HYPER_EQUIPPED,False,False,90,0,,3.0,False,GOOD,2016.0,False
7020,APARTMENT,DUPLEX,900,New Classified,4,134.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1180,APARTMENT,FLAT_STUDIO,875,New Classified,0,50.0,HYPER_EQUIPPED,False,False,2,0,,2.0,False,JUST_RENOVATED,1970.0,False
6000,APARTMENT,APARTMENT,690,New Classified,2,75.0,,False,False,0,0,,2.0,False,GOOD,,
7500,HOUSE,HOUSE,700,,2,83.0,SEMI_EQUIPPED,False,False,0,0,0.0,2.0,False,AS_NEW,,False
1180,APARTMENT,APARTMENT,1300,New Classified,2,95.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,AS_NEW,2016.0,False
1160,APARTMENT,APARTMENT,1015,New Classified,1,100.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1050,APARTMENT,APARTMENT,2250,New Classified,3,142.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,1990.0,False
1060,APARTMENT,APARTMENT,1150,New Classified,2,90.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,,False
9000,APARTMENT,APARTMENT,1150,New Price,3,140.0,INSTALLED,False,False,40,0,,2.0,False,AS_NEW,,
1050,APARTMENT,APARTMENT,1750,New Classified,2,105.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,JUST_RENOVATED,1930.0,False
2900,APARTMENT,GROUND_FLOOR,1120,New Classified,2,98.0,INSTALLED,False,False,52,104,,2.0,False,GOOD,2021.0,
9400,APARTMENT,APARTMENT,850,New Classified,2,105.0,HYPER_EQUIPPED,False,False,8,0,,,False,AS_NEW,2016.0,False
1050,APARTMENT,APARTMENT,1350,New Classified,1,75.0,HYPER_EQUIPPED,False,False,14,0,,2.0,False,AS_NEW,1930.0,
1050,HOUSE,HOUSE,2600,New Classified,4,173.0,INSTALLED,False,False,1,0,0.0,2.0,False,AS_NEW,,
1600,APARTMENT,APARTMENT,1390,New Classified,2,93.0,HYPER_EQUIPPED,False,False,14,54,,4.0,False,,2024.0,
2660,APARTMENT,APARTMENT,770,New Classified,1,79.0,SEMI_EQUIPPED,False,False,0,0,,2.0,False,GOOD,,False
1180,APARTMENT,APARTMENT,1100,New Classified,2,62.0,,False,False,0,0,,,False,GOOD,,
1500,APARTMENT,APARTMENT,1275,New Classified,2,89.0,,False,False,9,0,,,False,GOOD,2024.0,
1090,APARTMENT,APARTMENT,950,New Classified,2,70.0,NOT_INSTALLED,False,False,0,0,,,False,,,
1180,APARTMENT,PENTHOUSE,4200,New Classified,4,259.0,HYPER_EQUIPPED,False,False,40,0,,4.0,False,AS_NEW,2018.0,False
9820,APARTMENT,APARTMENT,860,New Classified,2,110.0,,False,False,15,0,,,False,,,False
3980,APARTMENT,APARTMENT,850,New Classified,2,109.0,,False,False,0,0,,2.0,False,,2001.0,False
9940,HOUSE,HOUSE,920,New Classified,4,149.0,,False,False,0,0,0.0,3.0,False,GOOD,1950.0,False
6820,APARTMENT,APARTMENT,570,New Classified,2,,,False,False,0,0,,,False,,,
1200,APARTMENT,APARTMENT,1500,New Classified,2,110.0,INSTALLED,False,True,11,0,,4.0,False,GOOD,,
6800,APARTMENT,APARTMENT,850,New Classified,3,110.0,HYPER_EQUIPPED,False,False,8,0,,,False,GOOD,2021.0,
9000,HOUSE,HOUSE,1550,New Classified,2,99.0,INSTALLED,False,False,0,47,150.0,3.0,False,AS_NEW,2020.0,False
1340,HOUSE,HOUSE,1850,New Classified,4,220.0,HYPER_EQUIPPED,False,False,0,1200,1.0,4.0,False,AS_NEW,2021.0,False
1180,HOUSE,HOUSE,1950,New Classified,3,140.0,HYPER_EQUIPPED,False,False,25,165,248.0,2.0,False,AS_NEW,1930.0,False
1300,HOUSE,HOUSE,1600,New Classified,4,141.0,USA_HYPER_EQUIPPED,False,False,30,0,863.0,4.0,False,GOOD,1989.0,
1150,HOUSE,VILLA,4000,New Classified,5,245.0,HYPER_EQUIPPED,False,False,35,335,615.0,4.0,False,GOOD,1964.0,False
1040,HOUSE,MANSION,3900,New Classified,6,360.0,HYPER_EQUIPPED,False,False,50,100,150.0,3.0,False,AS_NEW,1920.0,False
1332,HOUSE,HOUSE,900,New Classified,1,62.0,SEMI_EQUIPPED,False,False,30,0,100.0,3.0,False,AS_NEW,,
1160,HOUSE,HOUSE,2300,New Classified,4,170.0,INSTALLED,False,False,20,40,140.0,2.0,False,AS_NEW,1998.0,False
1180,HOUSE,HOUSE,2350,New Classified,3,155.0,HYPER_EQUIPPED,False,False,12,80,160.0,3.0,False,JUST_RENOVATED,1960.0,False
1150,HOUSE,HOUSE,2500,New Classified,4,170.0,HYPER_EQUIPPED,False,False,0,143,143.0,3.0,False,AS_NEW,1955.0,False
1410,HOUSE,HOUSE,3200,New Classified,5,274.0,HYPER_EQUIPPED,False,False,15,893,893.0,4.0,False,GOOD,1989.0,False
1050,HOUSE,HOUSE,2600,New Classified,4,173.0,HYPER_EQUIPPED,False,False,1,0,45.0,3.0,False,JUST_RENOVATED,,False
1180,HOUSE,HOUSE,2500,New Classified,3,220.0,HYPER_EQUIPPED,False,False,20,190,345.0,3.0,False,GOOD,1927.0,False
1410,HOUSE,VILLA,3200,New Classified,5,274.0,HYPER_EQUIPPED,False,True,15,1,893.0,4.0,False,GOOD,1991.0,False
1180,HOUSE,HOUSE,2500,New Classified,3,167.0,HYPER_EQUIPPED,False,False,15,30,129.0,3.0,False,AS_NEW,,False
8300,HOUSE,HOUSE,4850,New Classified,3,179.0,HYPER_EQUIPPED,False,False,0,682,842.0,4.0,False,GOOD,1987.0,False
1950,HOUSE,HOUSE,1600,New Classified,2,110.0,HYPER_EQUIPPED,False,False,12,135,278.0,2.0,False,GOOD,1970.0,False
1160,HOUSE,HOUSE,1700,New Classified,3,156.0,HYPER_EQUIPPED,False,False,10,100,195.0,2.0,False,GOOD,,False
1170,HOUSE,HOUSE,2750,New Classified,4,150.0,INSTALLED,False,False,12,0,0.0,2.0,False,AS_NEW,,False
1180,HOUSE,VILLA,4200,New Classified,5,300.0,HYPER_EQUIPPED,False,False,45,750,1000.0,4.0,False,AS_NEW,1969.0,False
1380,HOUSE,VILLA,2700,New Classified,4,220.0,HYPER_EQUIPPED,False,False,60,1800,2283.0,4.0,False,AS_NEW,1970.0,
1030,HOUSE,HOUSE,2500,New Classified,4,270.0,INSTALLED,False,False,20,45,0.0,2.0,False,JUST_RENOVATED,1900.0,
1150,HOUSE,HOUSE,3000,New Classified,3,191.0,HYPER_EQUIPPED,False,False,40,200,191.0,3.0,False,AS_NEW,1950.0,False
1330,HOUSE,VILLA,1600,New Classified,3,160.0,HYPER_EQUIPPED,False,False,40,300,1000.0,4.0,False,GOOD,,False
9220,HOUSE,TOWN_HOUSE,875,New Classified,2,122.0,INSTALLED,False,False,14,0,61.0,2.0,False,JUST_RENOVATED,1961.0,False
7531,HOUSE,VILLA,1195,New Classified,3,165.0,HYPER_EQUIPPED,False,False,35,0,1125.0,4.0,False,AS_NEW,2015.0,
1180,HOUSE,HOUSE,2500,New Classified,2,185.0,HYPER_EQUIPPED,False,False,25,190,240.0,3.0,False,AS_NEW,2000.0,False
7870,HOUSE,VILLA,1400,New Classified,3,120.0,INSTALLED,False,False,0,0,1632.0,4.0,False,GOOD,,
1180,HOUSE,VILLA,3700,New Classified,4,290.0,HYPER_EQUIPPED,False,False,0,4000,500.0,3.0,False,GOOD,1957.0,False
7822,HOUSE,HOUSE,1100,New Classified,3,150.0,INSTALLED,False,False,50,500,659.0,3.0,False,GOOD,,
8400,APARTMENT,APARTMENT,820,New Classified,2,82.0,INSTALLED,False,False,12,0,,,False,,,False
1030,APARTMENT,APARTMENT,1650,New Classified,2,93.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,GOOD,2014.0,
1210,APARTMENT,APARTMENT,1350,New Classified,1,56.0,,False,False,0,0,,2.0,False,,2019.0,
8000,APARTMENT,PENTHOUSE,1080,New Classified,2,120.0,HYPER_EQUIPPED,False,False,90,0,,3.0,False,GOOD,2016.0,False
7020,APARTMENT,DUPLEX,900,New Classified,4,134.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1180,APARTMENT,FLAT_STUDIO,875,New Classified,0,50.0,HYPER_EQUIPPED,False,False,2,0,,2.0,False,JUST_RENOVATED,1970.0,False
6000,APARTMENT,APARTMENT,690,New Classified,2,75.0,,False,False,0,0,,2.0,False,GOOD,,
7500,HOUSE,HOUSE,700,,2,83.0,SEMI_EQUIPPED,False,False,0,0,0.0,2.0,False,AS_NEW,,False
1180,APARTMENT,APARTMENT,1300,New Classified,2,95.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,AS_NEW,2016.0,False
1160,APARTMENT,APARTMENT,1015,New Classified,1,100.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1050,APARTMENT,APARTMENT,2250,New Classified,3,142.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,1990.0,False
1060,APARTMENT,APARTMENT,1150,New Classified,2,90.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,,False
9000,APARTMENT,APARTMENT,1150,New Price,3,140.0,INSTALLED,False,False,40,0,,2.0,False,AS_NEW,,
1050,APARTMENT,APARTMENT,1750,New Classified,2,105.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,JUST_RENOVATED,1930.0,False
2900,APARTMENT,GROUND_FLOOR,1120,New Classified,2,98.0,INSTALLED,False,False,52,104,,2.0,False,GOOD,2021.0,
9400,APARTMENT,APARTMENT,850,New Classified,2,105.0,HYPER_EQUIPPED,False,False,8,0,,,False,AS_NEW,2016.0,False
1050,APARTMENT,APARTMENT,1350,New Classified,1,75.0,HYPER_EQUIPPED,False,False,14,0,,2.0,False,AS_NEW,1930.0,
1050,HOUSE,HOUSE,2600,New Classified,4,173.0,INSTALLED,False,False,1,0,0.0,2.0,False,AS_NEW,,
1600,APARTMENT,APARTMENT,1390,New Classified,2,93.0,HYPER_EQUIPPED,False,False,14,54,,4.0,False,,2024.0,
2660,APARTMENT,APARTMENT,770,New Classified,1,79.0,SEMI_EQUIPPED,False,False,0,0,,2.0,False,GOOD,,False
1180,APARTMENT,APARTMENT,1100,New Classified,2,62.0,,False,False,0,0,,,False,GOOD,,
1500,APARTMENT,APARTMENT,1275,New Classified,2,89.0,,False,False,9,0,,,False,GOOD,2024.0,
1090,APARTMENT,APARTMENT,950,New Classified,2,70.0,NOT_INSTALLED,False,False,0,0,,,False,,,
1180,APARTMENT,PENTHOUSE,4200,New Classified,4,259.0,HYPER_EQUIPPED,False,False,40,0,,4.0,False,AS_NEW,2018.0,False
9820,APARTMENT,APARTMENT,860,New Classified,2,110.0,,False,False,15,0,,,False,,,False
3980,APARTMENT,APARTMENT,850,New Classified,2,109.0,,False,False,0,0,,2.0,False,,2001.0,False
9940,HOUSE,HOUSE,920,New Classified,4,149.0,,False,False,0,0,0.0,3.0,False,GOOD,1950.0,False
6820,APARTMENT,APARTMENT,570,New Classified,2,,,False,False,0,0,,,False,,,
1200,APARTMENT,APARTMENT,1500,New Classified,2,110.0,INSTALLED,False,True,11,0,,4.0,False,GOOD,,
6800,APARTMENT,APARTMENT,850,New Classified,3,110.0,HYPER_EQUIPPED,False,False,8,0,,,False,GOOD,2021.0,
9000,HOUSE,HOUSE,1550,New Classified,2,99.0,INSTALLED,False,False,0,47,150.0,3.0,False,AS_NEW,2020.0,False
1340,HOUSE,HOUSE,1850,New Classified,4,220.0,HYPER_EQUIPPED,False,False,0,1200,1.0,4.0,False,AS_NEW,2021.0,False
1180,HOUSE,HOUSE,1950,New Classified,3,140.0,HYPER_EQUIPPED,False,False,25,165,248.0,2.0,False,AS_NEW,1930.0,False
1300,HOUSE,HOUSE,1600,New Classified,4,141.0,USA_HYPER_EQUIPPED,False,False,30,0,863.0,4.0,False,GOOD,1989.0,
1150,HOUSE,VILLA,4000,New Classified,5,245.0,HYPER_EQUIPPED,False,False,35,335,615.0,4.0,False,GOOD,1964.0,False
1040,HOUSE,MANSION,3900,New Classified,6,360.0,HYPER_EQUIPPED,False,False,50,100,150.0,3.0,False,AS_NEW,1920.0,False
1332,HOUSE,HOUSE,900,New Classified,1,62.0,SEMI_EQUIPPED,False,False,30,0,100.0,3.0,False,AS_NEW,,
1160,HOUSE,HOUSE,2300,New Classified,4,170.0,INSTALLED,False,False,20,40,140.0,2.0,False,AS_NEW,1998.0,False
1180,HOUSE,HOUSE,2350,New Classified,3,155.0,HYPER_EQUIPPED,False,False,12,80,160.0,3.0,False,JUST_RENOVATED,1960.0,False
1150,HOUSE,HOUSE,2500,New Classified,4,170.0,HYPER_EQUIPPED,False,False,0,143,143.0,3.0,False,AS_NEW,1955.0,False
1410,HOUSE,HOUSE,3200,New Classified,5,274.0,HYPER_EQUIPPED,False,False,15,893,893.0,4.0,False,GOOD,1989.0,False
1050,HOUSE,HOUSE,2600,New Classified,4,173.0,HYPER_EQUIPPED,False,False,1,0,45.0,3.0,False,JUST_RENOVATED,,False
1180,HOUSE,HOUSE,2500,New Classified,3,220.0,HYPER_EQUIPPED,False,False,20,190,345.0,3.0,False,GOOD,1927.0,False
1410,HOUSE,VILLA,3200,New Classified,5,274.0,HYPER_EQUIPPED,False,True,15,1,893.0,4.0,False,GOOD,1991.0,False
1180,HOUSE,HOUSE,2500,New Classified,3,167.0,HYPER_EQUIPPED,False,False,15,30,129.0,3.0,False,AS_NEW,,False
8300,HOUSE,HOUSE,4850,New Classified,3,179.0,HYPER_EQUIPPED,False,False,0,682,842.0,4.0,False,GOOD,1987.0,False
1950,HOUSE,HOUSE,1600,New Classified,2,110.0,HYPER_EQUIPPED,False,False,12,135,278.0,2.0,False,GOOD,1970.0,False
1160,HOUSE,HOUSE,1700,New Classified,3,156.0,HYPER_EQUIPPED,False,False,10,100,195.0,2.0,False,GOOD,,False
1170,HOUSE,HOUSE,2750,New Classified,4,150.0,INSTALLED,False,False,12,0,0.0,2.0,False,AS_NEW,,False
1180,HOUSE,VILLA,4200,New Classified,5,300.0,HYPER_EQUIPPED,False,False,45,750,1000.0,4.0,False,AS_NEW,1969.0,False
1380,HOUSE,VILLA,2700,New Classified,4,220.0,HYPER_EQUIPPED,False,False,60,1800,2283.0,4.0,False,AS_NEW,1970.0,
1030,HOUSE,HOUSE,2500,New Classified,4,270.0,INSTALLED,False,False,20,45,0.0,2.0,False,JUST_RENOVATED,1900.0,
1150,HOUSE,HOUSE,3000,New Classified,3,191.0,HYPER_EQUIPPED,False,False,40,200,191.0,3.0,False,AS_NEW,1950.0,False
1330,HOUSE,VILLA,1600,New Classified,3,160.0,HYPER_EQUIPPED,False,False,40,300,1000.0,4.0,False,GOOD,,False
9220,HOUSE,TOWN_HOUSE,875,New Classified,2,122.0,INSTALLED,False,False,14,0,61.0,2.0,False,JUST_RENOVATED,1961.0,False
7531,HOUSE,VILLA,1195,New Classified,3,165.0,HYPER_EQUIPPED,False,False,35,0,1125.0,4.0,False,AS_NEW,2015.0,
1180,HOUSE,HOUSE,2500,New Classified,2,185.0,HYPER_EQUIPPED,False,False,25,190,240.0,3.0,False,AS_NEW,2000.0,False
7870,HOUSE,VILLA,1400,New Classified,3,120.0,INSTALLED,False,False,0,0,1632.0,4.0,False,GOOD,,
1180,HOUSE,VILLA,3700,New Classified,4,290.0,HYPER_EQUIPPED,False,False,0,4000,500.0,3.0,False,GOOD,1957.0,False
7822,HOUSE,HOUSE,1100,New Classified,3,150.0,INSTALLED,False,False,50,500,659.0,3.0,False,GOOD,,
8400,APARTMENT,APARTMENT,820,New Classified,2,82.0,INSTALLED,False,False,12,0,,,False,,,False
1030,APARTMENT,APARTMENT,1650,New Classified,2,93.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,GOOD,2014.0,
1210,APARTMENT,APARTMENT,1350,New Classified,1,56.0,,False,False,0,0,,2.0,False,,2019.0,
8000,APARTMENT,PENTHOUSE,1080,New Classified,2,120.0,HYPER_EQUIPPED,False,False,90,0,,3.0,False,GOOD,2016.0,False
7020,APARTMENT,DUPLEX,900,New Classified,4,134.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1180,APARTMENT,FLAT_STUDIO,875,New Classified,0,50.0,HYPER_EQUIPPED,False,False,2,0,,2.0,False,JUST_RENOVATED,1970.0,False
6000,APARTMENT,APARTMENT,690,New Classified,2,75.0,,False,False,0,0,,2.0,False,GOOD,,
7500,HOUSE,HOUSE,700,,2,83.0,SEMI_EQUIPPED,False,False,0,0,0.0,2.0,False,AS_NEW,,False
1180,APARTMENT,APARTMENT,1300,New Classified,2,95.0,HYPER_EQUIPPED,False,False,9,0,,2.0,False,AS_NEW,2016.0,False
1160,APARTMENT,APARTMENT,1015,New Classified,1,100.0,INSTALLED,False,False,0,0,,2.0,False,GOOD,,
1050,APARTMENT,APARTMENT,2250,New Classified,3,142.0,HYPER_EQUIPPED,False,False,0,0,,2.0,False,AS_NEW,1990.0,False
